star_rating,1_contribution,2_contribution,3_contribution,4_contribution,5_contribution,6_contribution,7_contribution,8_contribution,9_contribution,10_contribution,11_contribution,12_contribution
2.51,1.2500026041764059,1.2237178825954966,1.1979858691339766,1.172794941592832,1.1481337221615517,1.1239910722791917,1.1003560876034983,1.0772180930858208,1.0545666381495855,1.0323914919701576,1.010682638853956,0.9894302737147346
2.5199999999999996,2.5000208336457854,2.2911009990802653,2.0996400179320713,1.9241789020525606,1.7633805869021029,1.6160197427309,1.4809734372112757,1.35721257836799,1.2437940725992265,1.139853638030103,1.0445992184343758,0.9573049475365106
2.5299999999999994,3.7500703148730623,3.3065035312751383,2.9154028283080433,2.5705623994990003,2.2665104751760485,1.9984224989379622,1.7620445738073391,1.5536259633455372,1.3698595766881358,1.2078294931447722,1.0649646937077857,0.9389982653024822
2.539999999999999,5.000166676667274,4.289577620303384,3.6799725590091694,3.1570003468319827,2.7083493232842955,2.323457475795102,1.9932637918662868,1.7099949473383615,1.4669823090424556,1.258504943767945,1.0796549377082645,0.9262218557742675
2.549999999999999,6.250325551354185,5.249312008304756,4.408614612812037,3.7025581206739058,3.109579276248879,2.6115682617607505,2.193315616015894,1.8420477312033932,1.5470367416592452,1.299272890437056,1.0911893676255624,0.9164312168620271
2.5599999999999987,7.500562575949546,6.190868343588098,5.10986348817831,4.2176159172987004,3.4811661929921667,2.8733100170470824,2.3715933099324116,1.957482761813658,1.6156812159783112,1.333562595078246,1.1007054964831002,0.9085082278548916
2.5699999999999985,8.750893393333252,7.1175924617484885,5.789137197138481,4.708630013224921,3.829792911524285,3.1149853999924018,2.5335923550769506,2.0607127794948976,1.676093295381218,1.3632606944430445,1.108816392342069,0.901862568867489
2.5799999999999983,10.001333653424577,8.031826249640007,6.450163062234922,5.179968071555898,4.1599055657116155,3.340718335825699,2.6828491231417826,2.154530461414562,1.7302506760898928,1.3895219657947961,1.1158910787363414,0.8961448111337362
2.589999999999998,11.251899014358752,8.935298807184845,7.0956524469153335,5.634762164521086,4.474647664644448,3.553383645680416,2.821794313137801,2.240828443992047,1.779474886608649,1.4131072285166435,1.122169272695755,0.8911311549261446
2.599999999999998,12.502605143665079,9.829338149802748,7.727660543780496,6.07535691313054,4.776343553500099,3.755081070505621,2.9521816611656235,2.3209556323504614,1.8246963315978397,1.4345456053267032,1.1278156579402383,0.8866697256414477
2.6099999999999977,13.753467719446785,10.714995716220356,8.34779530083768,6.503566425061419,5.066772090223851,3.9474002011179468,3.0753245005534855,2.3959113091766184,1.8665968421892658,1.4542206791737702,1.1329483346046467,0.8826527825286575
2.6199999999999974,15.004502431562917,11.59312433488243,8.957346800205999,6.920831639642232,5.34733238007168,4.131579132654815,3.1922358507214947,2.4664588041143465,1.9056922222768178,1.472419827157993,1.1376549277289598,0.8790011589860969
2.6299999999999972,16.25572498281239,12.464429506297828,9.557371515680556,7.328321785011463,5.619149584858369,4.30860475062567,3.303716090267065,2.5331959269423723,1.942382889129762,1.489364185319058,1.1420022740752802,0.8756549988569292
2.639999999999997,17.507151090120505,13.329504497859256,10.148749459226103,7.727002575578383,5.8831454104639915,4.479278941882945,3.410410322938727,2.5966006407981768,1.976986417864135,1.5052277331402901,1.146042536327816,0.8725679617479384
2.649999999999997,18.75879648572812,14.18885515862434,10.732224258927783,8.117683650742487,6.140086739122554,4.644263904088001,3.512847314254238,2.6570618096015477,2.0097592717438824,1.520149932442184,1.14981721920299,0.8697034479038002
